timestamp,value
19610618000000,27.5
19610619000000,27.7
19610620000000,27.3
19610621000000,29.4
19610622000000,27.6
19610623000000,28.3
19610624000000,26.9
19610625000000,25.3
19610626000000,25.0
19610627000000,25.4
19610628000000,22.0
19610629000000,22.2
19610630000000,26.4
19610701000000,25.0
19610702000000,25.2
19610703000000,22.9
19610704000000,13.7
19610705000000,15.0
19610706000000,17.5
19610707000000,20.0
19610708000000,21.7
19610709000000,21.6
19610710000000,20.1
19610711000000,20.4
19610712000000,18.5
19610713000000,18.5
19610714000000,17.4
19610715000000,19.9
19610716000000,24.0
19610717000000,25.4
19610718000000,24.3
19610719000000,22.7
19610720000000,20.7
19610721000000,20.7
19610722000000,21.2
19610723000000,20.9
19610724000000,21.1
19610725000000,22.0
19610726000000,23.0
19610727000000,22.6
19610728000000,22.0
19610729000000,18.9
19610730000000,22.7
19610731000000,20.5
19610801000000,20.2
19610802000000,20.7
19610803000000,19.7
19610804000000,19.4
19610805000000,20.3
19610806000000,20.2
19610807000000,18.5
19610808000000,17.3
19610809000000,17.2
19610810000000,16.9
19610811000000,16.3
19610812000000,15.5
19610813000000,14.8
19610814000000,14.2
19610815000000,13.6
19610816000000,13.6
19610817000000,13.4
19610818000000,13.8
19610819000000,13.5
19610820000000,13.5
19610821000000,14.0
19610822000000,14.0
19610823000000,15.3
19610824000000,14.2
19610825000000,17.7
19610826000000,17.7
19610827000000,23.6
19610828000000,22.9
19610829000000,23.4
19610830000000,22.9
19610831000000,22.8
19610901000000,18.0
19610902000000,17.2
19610903000000,17.6
19610904000000,18.6
19610905000000,17.3
19610906000000,12.7
19610907000000,12.8
19610908000000,13.7
19610909000000,14.0
19610910000000,12.1
19610911000000,11.6
19610912000000,11.6
19610913000000,12.3
19610914000000,11.8
19610915000000,12.7
19610916000000,14.2
19610917000000,16.6
19610918000000,16.4
19610919000000,16.4
19610920000000,18.6
19610921000000,16.9
19610922000000,14.7
19610923000000,15.6
19610924000000,15.0
19610925000000,14.7
19610926000000,14.5
19610927000000,15.6
19610928000000,14.8
19610929000000,15.0
19610930000000,14.8
19611001000000,13.4
19611002000000,13.3
19611003000000,10.7
19611004000000,11.1
19611005000000,11.4
19611006000000,10.7
19611007000000,11.0
19611008000000,11.1
19611009000000,12.8
19611010000000,13.8
19611011000000,14.5
19611012000000,14.6
19611013000000,15.4
19611014000000,18.2
19611015000000,18.7
19611016000000,19.1
19611017000000,18.6
19611018000000,19.6
19611019000000,18.7
19611020000000,18.2
19611021000000,19.5
19611022000000,23.9
19611023000000,23.5
19611024000000,22.2
19611025000000,22.5
19611026000000,22.7
19611027000000,22.8
19611028000000,23.7
19611029000000,23.5
19611030000000,22.2
19611031000000,22.6
19611101000000,22.9
19611102000000,23.6
19611103000000,25.7
19611104000000,25.9
19611105000000,23.0
19611106000000,23.0
19611107000000,22.7
19611108000000,22.8
19611109000000,24.4
19611110000000,23.9
19611111000000,25.5
19611112000000,25.0
19611113000000,25.9
19611114000000,26.7
19611115000000,26.9
19611116000000,30.5
19611117000000,30.7
19611118000000,31.9
19611119000000,31.4
19611120000000,31.4
19611121000000,31.7
19611122000000,34.5
19611123000000,30.7
19611124000000,30.6
19611125000000,31.2
19611126000000,31.5
19611127000000,30.1
19611128000000,31.3
19611129000000,30.9
19611130000000,30.8
19611201000000,25.2
19611202000000,28.1
19611203000000,27.2
19611204000000,29.2
19611205000000,29.5
19611206000000,30.0
19611207000000,29.5
19611208000000,30.2
19611209000000,29.1
19611210000000,29.1
19611211000000,29.9
19611212000000,29.4
19611213000000,29.5
19611214000000,35.8
19611215000000,28.8
19611216000000,29.2
19611217000000,28.1
19611218000000,19.3
19611219000000,21.0
19611220000000,26.2
19611221000000,25.6
19611222000000,26.3
19611223000000,25.5
19611224000000,26.7
19611225000000,26.7
19611226000000,28.7
19611227000000,27.4
19611228000000,26.2
19611229000000,26.7
19611230000000,26.5
19611231000000,27.4
19620101000000,25.0
19620102000000,26.2
19620103000000,19.7
19620104000000,26.5
19620105000000,28.3
19620106000000,29.8
19620107000000,25.0
19620108000000,25.5
19620109000000,27.9
19620110000000,27.9
19620111000000,27.2
19620112000000,23.3
19620113000000,25.8
19620114000000,26.5
19620115000000,27.0
19620116000000,26.7
19620117000000,27.3
19620118000000,26.9
19620119000000,27.2
19620120000000,26.9
19620121000000,27.9
19620122000000,28.7
19620123000000,30.6
19620124000000,30.2
19620125000000,30.6
19620126000000,30.5
19620127000000,30.0
19620128000000,33.2
19620129000000,42.0
19620130000000,42.1
19620131000000,40.4
19620201000000,-777.0
19620202000000,-777.0
19620203000000,-777.0
19620204000000,-777.0
19620205000000,-777.0
19620206000000,-777.0
19620207000000,-777.0
19620208000000,-777.0
19620209000000,-777.0
19620210000000,-777.0
19620211000000,-777.0
19620212000000,-777.0
19620213000000,-777.0
19620214000000,-777.0
19620215000000,-777.0
19620216000000,-777.0
19620217000000,-777.0
19620218000000,-777.0
19620219000000,-777.0
19620220000000,-777.0
19620221000000,-777.0
19620222000000,-777.0
19620223000000,-777.0
19620224000000,-777.0
19620225000000,-777.0
19620226000000,-777.0
19620227000000,-777.0
19620228000000,-777.0
19620301000000,42.3
19620302000000,42.3
19620303000000,40.1
19620304000000,39.3
19620305000000,39.1
19620306000000,37.2
19620307000000,35.9
19620308000000,38.0
19620309000000,37.2
19620310000000,38.0
19620311000000,33.9
19620312000000,34.3
19620313000000,35.1
19620314000000,34.5
19620315000000,37.4
19620316000000,38.4
19620317000000,35.8
19620318000000,35.0
19620319000000,35.2
19620320000000,36.2
19620321000000,35.3
19620322000000,37.2
19620323000000,42.5
19620324000000,36.3
19620325000000,36.4
19620326000000,37.5
19620327000000,35.8
19620328000000,34.2
19620329000000,31.8
19620330000000,31.4
19620331000000,24.5
19620401000000,26.0
19620402000000,28.6
19620403000000,29.6
19620404000000,25.7
19620405000000,25.5
19620406000000,26.1
19620407000000,24.5
19620408000000,24.3
19620409000000,24.1
19620410000000,27.8
19620411000000,21.9
19620412000000,20.3
19620413000000,21.2
19620414000000,24.2
19620415000000,22.8
19620416000000,21.5
19620417000000,20.0
19620418000000,20.8
19620419000000,20.3
19620420000000,21.3
19620421000000,20.6
19620422000000,20.4
19620423000000,20.4
19620424000000,19.9
19620425000000,20.5
19620426000000,17.9
19620427000000,24.0
19620428000000,22.9
19620429000000,22.4
19620430000000,21.6
19620501000000,19.9
19620502000000,19.4
19620503000000,20.4
19620504000000,21.0
19620505000000,21.4
19620506000000,24.2
19620507000000,22.8
19620508000000,23.0
19620509000000,22.2
19620510000000,22.8
19620511000000,22.3
19620512000000,23.6
19620513000000,23.6
19620514000000,23.0
19620515000000,23.6
19620516000000,23.5
19620517000000,22.9
19620518000000,22.7
19620519000000,23.0
19620520000000,22.3
19620521000000,22.2
19620522000000,22.4
19620523000000,22.6
19620524000000,22.8
19620525000000,23.3
19620526000000,23.7
19620527000000,23.8
19620528000000,23.3
19620529000000,23.6
19620530000000,28.7
19620531000000,26.1
19620601000000,-777.0
19620602000000,-777.0
19620603000000,-777.0
19620604000000,-777.0
19620605000000,-777.0
19620606000000,-777.0
19620607000000,-777.0
19620608000000,-777.0
19620609000000,-777.0
19620610000000,-777.0
19620611000000,-777.0
19620612000000,-777.0
19620613000000,-777.0
19620614000000,-777.0
19620615000000,-777.0
19620616000000,-777.0
19620617000000,-777.0
19620618000000,-777.0
19620619000000,-777.0
19620620000000,-777.0
19620621000000,-777.0
19620622000000,-777.0
19620623000000,-777.0
19620624000000,-777.0
19620625000000,-777.0
19620626000000,-777.0
19620627000000,-777.0
19620628000000,-777.0
19620629000000,-777.0
19620630000000,-777.0
19620701000000,13.5
19620702000000,14.2
19620703000000,14.0
19620704000000,14.1
19620705000000,14.2
19620706000000,14.8
19620707000000,16.0
19620708000000,15.8
19620709000000,15.9
19620710000000,15.0
19620711000000,15.4
19620712000000,13.8
19620713000000,14.1
19620714000000,14.7
19620715000000,14.6
19620716000000,14.9
19620717000000,14.9
19620718000000,15.0
19620719000000,17.1
19620720000000,17.3
19620721000000,16.1
19620722000000,16.0
19620723000000,15.9
19620724000000,15.3
19620725000000,15.4
19620726000000,16.0
19620727000000,15.7
19620728000000,14.9
19620729000000,14.1
19620730000000,14.2
19620731000000,10.6
19620801000000,-777.0
19620802000000,-777.0
19620803000000,-777.0
19620804000000,-777.0
19620805000000,-777.0
19620806000000,-777.0
19620807000000,-777.0
19620808000000,-777.0
19620809000000,-777.0
19620810000000,-777.0
19620811000000,-777.0
19620812000000,-777.0
19620813000000,-777.0
19620814000000,-777.0
19620815000000,-777.0
19620816000000,-777.0
19620817000000,-777.0
19620818000000,-777.0
19620819000000,-777.0
19620820000000,-777.0
19620821000000,-777.0
19620822000000,-777.0
19620823000000,-777.0
19620824000000,-777.0
19620825000000,-777.0
19620826000000,-777.0
19620827000000,-777.0
19620828000000,-777.0
19620829000000,-777.0
19620830000000,-777.0
19620831000000,-777.0
19620901000000,16.8
19620902000000,15.7
19620903000000,15.3
19620904000000,14.6
19620905000000,12.7
19620906000000,13.6
19620907000000,12.7
19620908000000,12.9
19620909000000,12.9
19620910000000,12.9
19620911000000,11.9
19620912000000,12.0
19620913000000,10.4
19620914000000,10.8
19620915000000,13.4
19620916000000,12.2
19620917000000,11.4
19620918000000,11.3
19620919000000,11.7
19620920000000,14.0
19620921000000,15.9
19620922000000,22.6
19620923000000,25.0
19620924000000,23.3
19620925000000,25.6
19620926000000,25.2
19620927000000,24.9
19620928000000,20.7
19620929000000,24.0
19620930000000,22.5
19621001000000,-777.0
19621002000000,-777.0
19621003000000,-777.0
19621004000000,-777.0
19621005000000,-777.0
19621006000000,-777.0
19621007000000,-777.0
19621008000000,-777.0
19621009000000,-777.0
19621010000000,-777.0
19621011000000,-777.0
19621012000000,-777.0
19621013000000,-777.0
19621014000000,-777.0
19621015000000,-777.0
19621016000000,-777.0
19621017000000,-777.0
19621018000000,-777.0
19621019000000,-777.0
19621020000000,-777.0
19621021000000,-777.0
19621022000000,-777.0
19621023000000,-777.0
19621024000000,-777.0
19621025000000,-777.0
19621026000000,-777.0
19621027000000,-777.0
19621028000000,-777.0
19621029000000,-777.0
19621030000000,-777.0
19621031000000,-777.0
19621101000000,19.3
19621102000000,19.2
19621103000000,19.1
19621104000000,19.5
19621105000000,18.7
19621106000000,19.5
19621107000000,20.1
19621108000000,19.9
19621109000000,22.1
19621110000000,22.5
19621111000000,21.4
19621112000000,20.4
19621113000000,19.5
19621114000000,18.4
19621115000000,18.2
19621116000000,18.2
19621117000000,18.3
19621118000000,21.0
19621119000000,22.8
19621120000000,22.0
19621121000000,20.2
19621122000000,21.6
19621123000000,21.6
19621124000000,20.3
19621125000000,20.2
19621126000000,20.1
19621127000000,19.8
19621128000000,17.6
19621129000000,17.6
19621130000000,17.5
19621201000000,17.7
19621202000000,17.6
19621203000000,17.4
19621204000000,17.8
19621205000000,15.1
19621206000000,10.8
19621207000000,9.93
19621208000000,10.8
19621209000000,10.6
19621210000000,10.0
19621211000000,9.66
19621212000000,10.8
19621213000000,13.4
19621214000000,14.6
19621215000000,17.9
19621216000000,17.2
19621217000000,17.5
19621218000000,18.4
19621219000000,23.3
19621220000000,24.4
19621221000000,21.6
19621222000000,16.6
19621223000000,18.3
19621224000000,20.7
19621225000000,25.0
19621226000000,24.4
19621227000000,24.7
19621228000000,27.0
19621229000000,24.0
19621230000000,21.3
19621231000000,21.0
19630101000000,23.1
19630102000000,22.7
19630103000000,21.4
19630104000000,21.0
19630105000000,19.2
19630106000000,17.2
19630107000000,17.6
19630108000000,17.4
19630109000000,17.9
19630110000000,17.3
19630111000000,17.9
19630112000000,17.1
19630113000000,17.1
19630114000000,17.5
19630115000000,17.1
19630116000000,17.3
19630117000000,18.1
19630118000000,18.8
19630119000000,18.8
19630120000000,18.8
19630121000000,17.6
19630122000000,17.7
19630123000000,17.2
19630124000000,17.2
19630125000000,14.7
19630126000000,14.7
19630127000000,13.9
19630128000000,13.6
19630129000000,13.6
19630130000000,13.6
19630131000000,13.2
19630201000000,13.8
19630202000000,13.6
19630203000000,13.2
19630204000000,13.6
19630205000000,13.6
19630206000000,13.2
19630207000000,16.2
19630208000000,14.3
19630209000000,13.6
19630210000000,12.8
19630211000000,12.5
19630212000000,13.2
19630213000000,11.9
19630214000000,11.7
19630215000000,12.3
19630216000000,12.7
19630217000000,14.3
19630218000000,14.3
19630219000000,13.7
19630220000000,17.2
19630221000000,16.4
19630222000000,15.8
19630223000000,17.3
19630224000000,17.2
19630225000000,15.6
19630226000000,15.4
19630227000000,15.8
19630228000000,13.5
19630301000000,15.4
19630302000000,13.9
19630303000000,14.0
19630304000000,13.7
19630305000000,13.9
19630306000000,13.2
19630307000000,11.2
19630308000000,12.5
19630309000000,13.4
19630310000000,22.4
19630311000000,24.4
19630312000000,23.0
19630313000000,24.4
19630314000000,27.7
19630315000000,20.8
19630316000000,19.5
19630317000000,21.5
19630318000000,21.9
19630319000000,33.9
19630320000000,34.6
19630321000000,32.6
19630322000000,36.3
19630323000000,37.0
19630324000000,37.4
19630325000000,34.7
19630326000000,38.0
19630327000000,38.5
19630328000000,38.4
19630329000000,38.2
19630330000000,39.2
19630331000000,38.1
19630401000000,36.4
19630402000000,30.2
19630403000000,31.6
19630404000000,34.0
19630405000000,31.6
19630406000000,32.8
19630407000000,32.3
19630408000000,31.6
19630409000000,35.4
19630410000000,34.9
19630411000000,35.3
19630412000000,27.9
19630413000000,28.4
19630414000000,28.8
19630415000000,21.0
19630416000000,20.4
19630417000000,22.0
19630418000000,22.5
19630419000000,21.0
19630420000000,21.4
19630421000000,25.2
19630422000000,24.0
19630423000000,24.5
19630424000000,24.8
19630425000000,25.3
19630426000000,25.7
19630427000000,25.8
19630428000000,24.6
19630429000000,24.9
19630430000000,25.1
19630501000000,25.3
19630502000000,20.9
19630503000000,21.3
19630504000000,22.3
19630505000000,22.5
19630506000000,22.7
19630507000000,22.4
19630508000000,21.8
19630509000000,22.1
19630510000000,17.9
19630511000000,17.3
19630512000000,18.1
19630513000000,19.0
19630514000000,19.5
19630515000000,18.7
19630516000000,19.3
19630517000000,19.6
19630518000000,19.1
19630519000000,18.4
19630520000000,16.9
19630521000000,17.9
19630522000000,17.7
19630523000000,15.8
19630524000000,11.2
19630525000000,11.5
19630526000000,11.9
19630527000000,15.2
19630528000000,15.6
19630529000000,14.4
19630530000000,14.4
19630531000000,17.3
19630601000000,17.9
19630602000000,14.2
19630603000000,13.3
19630604000000,13.1
19630605000000,11.5
19630606000000,11.6
19630607000000,11.4
19630608000000,9.24
19630609000000,8.07
19630610000000,9.12
19630611000000,6.13
19630612000000,6.52
19630613000000,7.11
19630614000000,7.30
19630615000000,8.34
19630616000000,6.84
19630617000000,7.79
19630618000000,7.51
19630619000000,6.84
19630620000000,7.33
19630621000000,7.56
19630622000000,7.24
19630623000000,7.14
19630624000000,6.50
19630625000000,7.27
19630626000000,6.50
19630627000000,6.62
19630628000000,7.18
19630629000000,7.77
19630630000000,7.36
19630701000000,7.63
19630702000000,14.6
19630703000000,11.9
19630704000000,11.9
19630705000000,10.0
19630706000000,10.8
19630707000000,9.53
19630708000000,7.65
19630709000000,8.37
19630710000000,8.57
19630711000000,8.19
19630712000000,8.65
19630713000000,5.73
19630714000000,6.75
19630715000000,6.14
19630716000000,6.61
19630717000000,6.85
19630718000000,7.22
19630719000000,7.18
19630720000000,8.30
19630721000000,9.94
19630722000000,9.11
19630723000000,5.58
19630724000000,7.18
19630725000000,6.56
19630726000000,7.05
19630727000000,7.62
19630728000000,9.29
19630729000000,7.58
19630730000000,8.03
19630731000000,6.31
19630801000000,7.94
19630802000000,7.31
19630803000000,7.40
19630804000000,9.08
19630805000000,9.87
19630806000000,6.78
19630807000000,7.85
19630808000000,7.98
19630809000000,8.31
19630810000000,10.1
19630811000000,9.20
19630812000000,9.42
19630813000000,8.52
19630814000000,8.69
19630815000000,10.9
19630816000000,12.5
19630817000000,12.8
19630818000000,16.6
19630819000000,16.8
19630820000000,13.9
19630821000000,11.3
19630822000000,13.3
19630823000000,12.9
19630824000000,12.4
19630825000000,12.0
19630826000000,10.4
19630827000000,10.6
19630828000000,11.0
19630829000000,11.2
19630830000000,14.5
19630831000000,16.9
19630901000000,15.6
19630902000000,12.8
19630903000000,13.6
19630904000000,15.6
19630905000000,16.3
19630906000000,18.1
19630907000000,17.3
19630908000000,15.8
19630909000000,16.1
19630910000000,15.3
19630911000000,12.8
19630912000000,13.1
