Betreiber: LfU-Süd
Pegelkennziffer (PKZ): 5857100
Messstellenname: Ressen, Stau UP
Gewaessername: Ressener Mühlenfließ
Abstand zu Muendung: 
AEO [qkm]: 
Pegelnullpunkt: 41.42  PNP_NN 
ETRS 89_3_Ost: 442671.999782
ETRS 89_3_Nord: 5765304.999956
Geografische Laenge:  14.164264
Geografische Breite:  52.035399
Parameter: W [cm]
Datum;Uhrzeit;Wert[cm];Status des Werts
18.07.1981;00:00:00;16;Gut
19.07.1981;00:00:00;20;Gut
20.07.1981;00:00:00;25;Gut
21.07.1981;00:00:00;26;Gut
22.07.1981;00:00:00;25;Gut
23.07.1981;00:00:00;28;Gut
24.07.1981;00:00:00;26;Gut
25.07.1981;00:00:00;36;Gut
26.07.1981;00:00:00;30;Gut
27.07.1981;00:00:00;38;Gut
28.07.1981;00:00:00;43;Gut
29.07.1981;00:00:00;34;Gut
30.07.1981;00:00:00;30;Gut
31.07.1981;00:00:00;28;Gut
01.08.1981;00:00:00;26;Gut
02.08.1981;00:00:00;25;Gut
03.08.1981;00:00:00;25;Gut
04.08.1981;00:00:00;25;Gut
05.08.1981;00:00:00;24;Gut
06.08.1981;00:00:00;25;Gut
07.08.1981;00:00:00;23;Gut
08.08.1981;00:00:00;22;Gut
09.08.1981;00:00:00;23;Gut
10.08.1981;00:00:00;28;Gut
11.08.1981;00:00:00;32;Gut
12.08.1981;00:00:00;40;Gut
13.08.1981;00:00:00;41;Gut
14.08.1981;00:00:00;41;Gut
15.08.1981;00:00:00;41;Gut
16.08.1981;00:00:00;40;Gut
17.08.1981;00:00:00;39;Gut
18.08.1981;00:00:00;37;Gut
19.08.1981;00:00:00;35;Gut
20.08.1981;00:00:00;33;Gut
21.08.1981;00:00:00;33;Gut
22.08.1981;00:00:00;33;Gut
23.08.1981;00:00:00;31;Gut
24.08.1981;00:00:00;29;Gut
25.08.1981;00:00:00;28;Gut
26.08.1981;00:00:00;27;Gut
27.08.1981;00:00:00;25;Gut
28.08.1981;00:00:00;24;Gut
29.08.1981;00:00:00;23;Gut
30.08.1981;00:00:00;23;Gut
31.08.1981;00:00:00;21;Gut
01.09.1981;00:00:00;21;Gut
02.09.1981;00:00:00;20;Gut
03.09.1981;00:00:00;20;Gut
04.09.1981;00:00:00;20;Gut
05.09.1981;00:00:00;19;Gut
06.09.1981;00:00:00;19;Gut
07.09.1981;00:00:00;19;Gut
08.09.1981;00:00:00;19;Gut
09.09.1981;00:00:00;19;Gut
10.09.1981;00:00:00;19;Gut
11.09.1981;00:00:00;20;Gut
12.09.1981;00:00:00;20;Gut
13.09.1981;00:00:00;20;Gut
14.09.1981;00:00:00;20;Gut
15.09.1981;00:00:00;20;Gut
16.09.1981;00:00:00;20;Gut
17.09.1981;00:00:00;20;Gut
18.09.1981;00:00:00;20;Gut
19.09.1981;00:00:00;20;Gut
20.09.1981;00:00:00;20;Gut
21.09.1981;00:00:00;20;Gut
22.09.1981;00:00:00;20;Gut
23.09.1981;00:00:00;21;Gut
24.09.1981;00:00:00;22;Gut
25.09.1981;00:00:00;22;Gut
26.09.1981;00:00:00;21;Gut
27.09.1981;00:00:00;21;Gut
28.09.1981;00:00:00;22;Gut
29.09.1981;00:00:00;22;Gut
30.09.1981;00:00:00;23;Gut
01.10.1981;00:00:00;24;Gut
02.10.1981;00:00:00;24;Gut
03.10.1981;00:00:00;24;Gut
04.10.1981;00:00:00;24;Gut
05.10.1981;00:00:00;24;Gut
06.10.1981;00:00:00;24;Gut
07.10.1981;00:00:00;24;Gut
08.10.1981;00:00:00;24;Gut
09.10.1981;00:00:00;24;Gut
10.10.1981;00:00:00;24;Gut
11.10.1981;00:00:00;26;Gut
12.10.1981;00:00:00;24;Gut
13.10.1981;00:00:00;24;Gut
14.10.1981;00:00:00;25;Gut
15.10.1981;00:00:00;25;Gut
16.10.1981;00:00:00;25;Gut
17.10.1981;00:00:00;25;Gut
18.10.1981;00:00:00;26;Gut
19.10.1981;00:00:00;30;Gut
20.10.1981;00:00:00;30;Gut
21.10.1981;00:00:00;30;Gut
