Betreiber: LfU-Süd
Pegelkennziffer (PKZ): 5825400
Messstellenname: Beeskow, Spreeschleuse OP
Gewaessername: Spree
Abstand zu Muendung: 
AEO [qkm]: 
Pegelnullpunkt: 37.809  PNP_NN 
ETRS 89_3_Ost: 449006.000201
ETRS 89_3_Nord: 5780383.000485
Geografische Laenge:  14.254335
Geografische Breite:  52.171569
Parameter: W [cm]
Datum;Uhrzeit;Wert[cm];Status des Werts
27.09.1985;00:00:00;311;Gut
28.09.1985;00:00:00;311;Gut
29.09.1985;00:00:00;311;Gut
30.09.1985;00:00:00;311;Gut
01.10.1985;00:00:00;310;Gut
02.10.1985;00:00:00;310;Gut
03.10.1985;00:00:00;310;Gut
04.10.1985;00:00:00;310;Gut
05.10.1985;00:00:00;310;Gut
06.10.1985;00:00:00;308;Gut
07.10.1985;00:00:00;308;Gut
08.10.1985;00:00:00;308;Gut
09.10.1985;00:00:00;308;Gut
10.10.1985;00:00:00;310;Gut
11.10.1985;00:00:00;311;Gut
12.10.1985;00:00:00;312;Gut
13.10.1985;00:00:00;312;Gut
14.10.1985;00:00:00;313;Gut
15.10.1985;00:00:00;312;Gut
16.10.1985;00:00:00;312;Gut
17.10.1985;00:00:00;312;Gut
18.10.1985;00:00:00;308;Gut
19.10.1985;00:00:00;306;Gut
20.10.1985;00:00:00;306;Gut
21.10.1985;00:00:00;307;Gut
22.10.1985;00:00:00;309;Gut
23.10.1985;00:00:00;309;Gut
24.10.1985;00:00:00;309;Gut
25.10.1985;00:00:00;308;Gut
26.10.1985;00:00:00;308;Gut
27.10.1985;00:00:00;308;Gut
28.10.1985;00:00:00;310;Gut
29.10.1985;00:00:00;310;Gut
30.10.1985;00:00:00;309;Gut
31.10.1985;00:00:00;308;Gut
01.11.1985;00:00:00;306;Gut
02.11.1985;00:00:00;306;Gut
03.11.1985;00:00:00;306;Gut
04.11.1985;00:00:00;306;Gut
05.11.1985;00:00:00;307;Gut
06.11.1985;00:00:00;308;Gut
07.11.1985;00:00:00;307;Gut
08.11.1985;00:00:00;306;Gut
09.11.1985;00:00:00;306;Gut
10.11.1985;00:00:00;308;Gut
11.11.1985;00:00:00;307;Gut
12.11.1985;00:00:00;307;Gut
13.11.1985;00:00:00;308;Gut
14.11.1985;00:00:00;308;Gut
15.11.1985;00:00:00;310;Gut
16.11.1985;00:00:00;310;Gut
17.11.1985;00:00:00;310;Gut
18.11.1985;00:00:00;308;Gut
19.11.1985;00:00:00;306;Gut
20.11.1985;00:00:00;306;Gut
21.11.1985;00:00:00;306;Gut
22.11.1985;00:00:00;307;Gut
23.11.1985;00:00:00;307;Gut
24.11.1985;00:00:00;308;Gut
25.11.1985;00:00:00;308;Gut
26.11.1985;00:00:00;312;Gut
27.11.1985;00:00:00;314;Gut
28.11.1985;00:00:00;316;Gut
29.11.1985;00:00:00;298;Gut
30.11.1985;00:00:00;290;Gut
01.12.1985;00:00:00;288;Gut
02.12.1985;00:00:00;282;Gut
03.12.1985;00:00:00;280;Gut
04.12.1985;00:00:00;278;Gut
05.12.1985;00:00:00;276;Gut
06.12.1985;00:00:00;276;Gut
07.12.1985;00:00:00;274;Gut
08.12.1985;00:00:00;268;Gut
09.12.1985;00:00:00;268;Gut
10.12.1985;00:00:00;268;Gut
11.12.1985;00:00:00;268;Gut
12.12.1985;00:00:00;268;Gut
13.12.1985;00:00:00;268;Gut
14.12.1985;00:00:00;266;Gut
15.12.1985;00:00:00;266;Gut
16.12.1985;00:00:00;266;Gut
17.12.1985;00:00:00;268;Gut
18.12.1985;00:00:00;268;Gut
19.12.1985;00:00:00;272;Gut
20.12.1985;00:00:00;272;Gut
21.12.1985;00:00:00;274;Gut
22.12.1985;00:00:00;274;Gut
23.12.1985;00:00:00;276;Gut
24.12.1985;00:00:00;276;Gut
25.12.1985;00:00:00;278;Gut
26.12.1985;00:00:00;276;Gut
27.12.1985;00:00:00;276;Gut
28.12.1985;00:00:00;276;Gut
29.12.1985;00:00:00;276;Gut
30.12.1985;00:00:00;276;Gut
31.12.1985;00:00:00;278;Gut
01.01.1986;00:00:00;278;Gut
02.01.1986;00:00:00;278;Gut
03.01.1986;00:00:00;277;Gut
04.01.1986;00:00:00;274;Gut
05.01.1986;00:00:00;274;Gut
06.01.1986;00:00:00;274;Gut
07.01.1986;00:00:00;274;Gut
08.01.1986;00:00:00;272;Gut
09.01.1986;00:00:00;272;Gut
10.01.1986;00:00:00;270;Gut
11.01.1986;00:00:00;272;Gut
12.01.1986;00:00:00;272;Gut
13.01.1986;00:00:00;272;Gut
14.01.1986;00:00:00;274;Gut
15.01.1986;00:00:00;276;Gut
16.01.1986;00:00:00;276;Gut
17.01.1986;00:00:00;278;Gut
18.01.1986;00:00:00;278;Gut
19.01.1986;00:00:00;280;Gut
20.01.1986;00:00:00;286;Gut
21.01.1986;00:00:00;286;Gut
22.01.1986;00:00:00;286;Gut
23.01.1986;00:00:00;288;Gut
24.01.1986;00:00:00;288;Gut
25.01.1986;00:00:00;290;Gut
26.01.1986;00:00:00;290;Gut
27.01.1986;00:00:00;292;Gut
28.01.1986;00:00:00;292;Gut
29.01.1986;00:00:00;292;Gut
30.01.1986;00:00:00;292;Gut
31.01.1986;00:00:00;290;Gut
01.02.1986;00:00:00;289;Gut
02.02.1986;00:00:00;288;Gut
03.02.1986;00:00:00;288;Gut
04.02.1986;00:00:00;276;Gut
05.02.1986;00:00:00;276;Gut
06.02.1986;00:00:00;282;Gut
07.02.1986;00:00:00;281;Gut
08.02.1986;00:00:00;282;Gut
09.02.1986;00:00:00;288;Gut
10.02.1986;00:00:00;286;Gut
11.02.1986;00:00:00;286;Gut
12.02.1986;00:00:00;283;Gut
13.02.1986;00:00:00;279;Gut
14.02.1986;00:00:00;276;Gut
15.02.1986;00:00:00;272;Gut
16.02.1986;00:00:00;272;Gut
17.02.1986;00:00:00;270;Gut
18.02.1986;00:00:00;268;Gut
19.02.1986;00:00:00;267;Gut
20.02.1986;00:00:00;265;Gut
21.02.1986;00:00:00;262;Gut
22.02.1986;00:00:00;262;Gut
23.02.1986;00:00:00;262;Gut
24.02.1986;00:00:00;264;Gut
25.02.1986;00:00:00;266;Gut
26.02.1986;00:00:00;266;Gut
27.02.1986;00:00:00;266;Gut
28.02.1986;00:00:00;265;Gut
01.03.1986;00:00:00;265;Gut
02.03.1986;00:00:00;264;Gut
03.03.1986;00:00:00;265;Gut
04.03.1986;00:00:00;264;Gut
05.03.1986;00:00:00;266;Gut
06.03.1986;00:00:00;268;Gut
07.03.1986;00:00:00;279;Gut
08.03.1986;00:00:00;285;Gut
09.03.1986;00:00:00;287;Gut
10.03.1986;00:00:00;287;Gut
11.03.1986;00:00:00;285;Gut
12.03.1986;00:00:00;285;Gut
13.03.1986;00:00:00;283;Gut
14.03.1986;00:00:00;283;Gut
15.03.1986;00:00:00;282;Gut
16.03.1986;00:00:00;282;Gut
17.03.1986;00:00:00;282;Gut
18.03.1986;00:00:00;281;Gut
19.03.1986;00:00:00;281;Gut
20.03.1986;00:00:00;292;Gut
21.03.1986;00:00:00;296;Gut
22.03.1986;00:00:00;296;Gut
23.03.1986;00:00:00;290;Gut
24.03.1986;00:00:00;304;Gut
25.03.1986;00:00:00;306;Gut
26.03.1986;00:00:00;306;Gut
27.03.1986;00:00:00;306;Gut
28.03.1986;00:00:00;308;Gut
29.03.1986;00:00:00;306;Gut
30.03.1986;00:00:00;308;Gut
31.03.1986;00:00:00;308;Gut
01.04.1986;00:00:00;310;Gut
02.04.1986;00:00:00;310;Gut
03.04.1986;00:00:00;308;Gut
04.04.1986;00:00:00;306;Gut
05.04.1986;00:00:00;304;Gut
06.04.1986;00:00:00;304;Gut
07.04.1986;00:00:00;302;Gut
08.04.1986;00:00:00;300;Gut
09.04.1986;00:00:00;300;Gut
10.04.1986;00:00:00;299;Gut
11.04.1986;00:00:00;299;Gut
12.04.1986;00:00:00;302;Gut
13.04.1986;00:00:00;302;Gut
14.04.1986;00:00:00;302;Gut
15.04.1986;00:00:00;302;Gut
16.04.1986;00:00:00;302;Gut
17.04.1986;00:00:00;300;Gut
18.04.1986;00:00:00;301;Gut
19.04.1986;00:00:00;300;Gut
20.04.1986;00:00:00;300;Gut
21.04.1986;00:00:00;299;Gut
22.04.1986;00:00:00;297;Gut
23.04.1986;00:00:00;296;Gut
24.04.1986;00:00:00;295;Gut
25.04.1986;00:00:00;296;Gut
26.04.1986;00:00:00;296;Gut
27.04.1986;00:00:00;296;Gut
28.04.1986;00:00:00;298;Gut
29.04.1986;00:00:00;296;Gut
30.04.1986;00:00:00;296;Gut
01.05.1986;00:00:00;296;Gut
02.05.1986;00:00:00;296;Gut
03.05.1986;00:00:00;294;Gut
04.05.1986;00:00:00;292;Gut
05.05.1986;00:00:00;288;Gut
06.05.1986;00:00:00;291;Gut
07.05.1986;00:00:00;298;Gut
08.05.1986;00:00:00;310;Gut
09.05.1986;00:00:00;310;Gut
10.05.1986;00:00:00;315;Gut
11.05.1986;00:00:00;317;Gut
12.05.1986;00:00:00;321;Gut
13.05.1986;00:00:00;320;Gut
14.05.1986;00:00:00;314;Gut
15.05.1986;00:00:00;310;Gut
16.05.1986;00:00:00;311;Gut
17.05.1986;00:00:00;302;Gut
18.05.1986;00:00:00;300;Gut
19.05.1986;00:00:00;298;Gut
20.05.1986;00:00:00;296;Gut
21.05.1986;00:00:00;298;Gut
22.05.1986;00:00:00;302;Gut
23.05.1986;00:00:00;301;Gut
24.05.1986;00:00:00;310;Gut
25.05.1986;00:00:00;312;Gut
26.05.1986;00:00:00;313;Gut
27.05.1986;00:00:00;313;Gut
28.05.1986;00:00:00;315;Gut
29.05.1986;00:00:00;312;Gut
30.05.1986;00:00:00;313;Gut
31.05.1986;00:00:00;310;Gut
01.06.1986;00:00:00;310;Gut
02.06.1986;00:00:00;312;Gut
03.06.1986;00:00:00;311;Gut
04.06.1986;00:00:00;309;Gut
05.06.1986;00:00:00;310;Gut
06.06.1986;00:00:00;315;Gut
07.06.1986;00:00:00;318;Gut
08.06.1986;00:00:00;320;Gut
09.06.1986;00:00:00;320;Gut
10.06.1986;00:00:00;321;Gut
11.06.1986;00:00:00;322;Gut
12.06.1986;00:00:00;322;Gut
13.06.1986;00:00:00;322;Gut
14.06.1986;00:00:00;322;Gut
15.06.1986;00:00:00;321;Gut
16.06.1986;00:00:00;321;Gut
17.06.1986;00:00:00;320;Gut
18.06.1986;00:00:00;317;Gut
19.06.1986;00:00:00;313;Gut
20.06.1986;00:00:00;309;Gut
21.06.1986;00:00:00;304;Gut
22.06.1986;00:00:00;298;Gut
23.06.1986;00:00:00;294;Gut
24.06.1986;00:00:00;292;Gut
25.06.1986;00:00:00;300;Gut
26.06.1986;00:00:00;308;Gut
27.06.1986;00:00:00;308;Gut
28.06.1986;00:00:00;308;Gut
29.06.1986;00:00:00;308;Gut
30.06.1986;00:00:00;308;Gut
01.07.1986;00:00:00;306;Gut
02.07.1986;00:00:00;306;Gut
03.07.1986;00:00:00;309;Gut
04.07.1986;00:00:00;310;Gut
05.07.1986;00:00:00;309;Gut
06.07.1986;00:00:00;308;Gut
07.07.1986;00:00:00;306;Gut
08.07.1986;00:00:00;306;Gut
09.07.1986;00:00:00;305;Gut
10.07.1986;00:00:00;304;Gut
11.07.1986;00:00:00;304;Gut
12.07.1986;00:00:00;304;Gut
13.07.1986;00:00:00;306;Gut
