Betreiber: LfU-Süd
Pegelkennziffer (PKZ): 5869301
Messstellenname: Friedland, Panzerbrücke
Gewaessername: Friedländer Fließ
Abstand zu Muendung: 
AEO [qkm]: 
Pegelnullpunkt: 40.163  PNP_NN 
ETRS 89_3_Ost: 449203.000221
ETRS 89_3_Nord: 5772721.000026
Geografische Laenge:  14.258361
Geografische Breite:  52.102706
Parameter: W [cm]
Datum;Uhrzeit;Wert[cm];Status des Werts
21.08.1981;00:00:00;183;Gut
22.08.1981;00:00:00;189;Gut
23.08.1981;00:00:00;188;Gut
24.08.1981;00:00:00;186;Gut
25.08.1981;00:00:00;184;Gut
26.08.1981;00:00:00;182;Gut
27.08.1981;00:00:00;182;Gut
28.08.1981;00:00:00;179;Gut
29.08.1981;00:00:00;179;Gut
30.08.1981;00:00:00;178;Gut
31.08.1981;00:00:00;175;Gut
01.09.1981;00:00:00;188;Gut
02.09.1981;00:00:00;184;Gut
03.09.1981;00:00:00;182;Gut
04.09.1981;00:00:00;182;Gut
05.09.1981;00:00:00;178;Gut
06.09.1981;00:00:00;178;Gut
07.09.1981;00:00:00;180;Gut
08.09.1981;00:00:00;180;Gut
09.09.1981;00:00:00;182;Gut
10.09.1981;00:00:00;198;Gut
11.09.1981;00:00:00;194;Gut
12.09.1981;00:00:00;192;Gut
13.09.1981;00:00:00;188;Gut
14.09.1981;00:00:00;185;Gut
15.09.1981;00:00:00;196;Gut
16.09.1981;00:00:00;193;Gut
17.09.1981;00:00:00;192;Gut
18.09.1981;00:00:00;188;Gut
19.09.1981;00:00:00;198;Gut
20.09.1981;00:00:00;195;Gut
21.09.1981;00:00:00;180;Gut
22.09.1981;00:00:00;196;Gut
23.09.1981;00:00:00;192;Gut
24.09.1981;00:00:00;196;Gut
25.09.1981;00:00:00;199;Gut
26.09.1981;00:00:00;205;Gut
27.09.1981;00:00:00;200;Gut
28.09.1981;00:00:00;196;Gut
29.09.1981;00:00:00;205;Gut
30.09.1981;00:00:00;203;Gut
01.10.1981;00:00:00;196;Gut
02.10.1981;00:00:00;183;Gut
03.10.1981;00:00:00;160;Gut
04.10.1981;00:00:00;151;Gut
05.10.1981;00:00:00;166;Gut
06.10.1981;00:00:00;157;Gut
07.10.1981;00:00:00;149;Gut
08.10.1981;00:00:00;154;Gut
09.10.1981;00:00:00;165;Gut
10.10.1981;00:00:00;167;Gut
11.10.1981;00:00:00;183;Gut
12.10.1981;00:00:00;196;Gut
13.10.1981;00:00:00;193;Gut
14.10.1981;00:00:00;188;Gut
15.10.1981;00:00:00;187;Gut
16.10.1981;00:00:00;186;Gut
17.10.1981;00:00:00;175;Gut
18.10.1981;00:00:00;161;Gut
19.10.1981;00:00:00;160;Gut
20.10.1981;00:00:00;163;Gut
21.10.1981;00:00:00;171;Gut
22.10.1981;00:00:00;169;Gut
23.10.1981;00:00:00;165;Gut
24.10.1981;00:00:00;169;Gut
25.10.1981;00:00:00;178;Gut
26.10.1981;00:00:00;185;Gut
27.10.1981;00:00:00;191;Gut
28.10.1981;00:00:00;188;Gut
29.10.1981;00:00:00;186;Gut
30.10.1981;00:00:00;183;Gut
31.10.1981;00:00:00;181;Gut
