timestamp,value
20011216000000,0.878
20011217000000,0.987
20011218000000,1.04
20011219000000,1.02
20011220000000,0.940
20011221000000,0.899
20011222000000,0.986
20011223000000,0.878
20011224000000,0.878
20011225000000,0.878
20011226000000,0.888
20011227000000,0.935
20011228000000,0.951
20011229000000,0.888
20011230000000,0.898
20011231000000,0.914
20020101000000,0.898
20020102000000,0.898
20020103000000,0.914
20020104000000,0.930
20020105000000,0.930
20020106000000,0.898
20020107000000,0.914
20020108000000,0.914
20020109000000,0.914
20020110000000,0.904
20020111000000,0.904
20020112000000,0.904
20020113000000,0.888
20020114000000,0.904
20020115000000,0.904
20020116000000,0.904
20020117000000,0.904
20020118000000,0.894
20020119000000,0.894
20020120000000,0.894
20020121000000,0.919
20020122000000,0.914
20020123000000,0.978
20020124000000,0.930
20020125000000,0.914
20020126000000,0.898
20020127000000,0.908
20020128000000,1.37
20020129000000,1.57
20020130000000,1.57
20020131000000,1.60
20020201000000,1.58
20020202000000,1.54
20020203000000,1.53
20020204000000,1.62
20020205000000,1.16
20020206000000,0.636
20020207000000,0.636
20020208000000,0.615
20020209000000,0.599
20020210000000,0.568
20020211000000,0.647
20020212000000,1.30
20020213000000,1.62
20020214000000,1.62
20020215000000,1.55
20020216000000,1.57
20020217000000,1.52
20020218000000,1.14
20020219000000,0.620
20020220000000,0.694
20020221000000,0.647
20020222000000,0.631
20020223000000,0.641
20020224000000,0.578
20020225000000,1.29
20020226000000,1.69
20020227000000,1.99
20020228000000,2.14
20020301000000,2.13
20020302000000,2.02
20020303000000,2.00
20020304000000,1.32
20020305000000,0.899
20020306000000,0.914
20020307000000,0.893
20020308000000,0.919
20020309000000,0.919
20020310000000,0.888
20020311000000,0.920
20020312000000,1.02
20020313000000,0.952
20020314000000,0.978
20020315000000,0.978
20020316000000,0.914
20020317000000,0.898
20020318000000,0.947
20020319000000,0.930
20020320000000,0.945
20020321000000,0.961
20020322000000,0.988
20020323000000,1.49
20020324000000,1.55
20020325000000,1.60
20020326000000,1.61
20020327000000,1.57
20020328000000,1.11
20020329000000,0.868
20020330000000,0.868
20020331000000,0.868
20020401000000,0.868
20020402000000,1.01
20020403000000,1.04
20020404000000,0.482
20020405000000,0.280
20020406000000,0.216
20020407000000,0.201
20020408000000,0.742
20020409000000,1.03
20020410000000,1.04
20020411000000,0.966
20020412000000,0.999
20020413000000,0.984
20020414000000,0.952
20020415000000,1.04
20020416000000,1.12
20020417000000,0.770
20020418000000,0.395
20020419000000,1.52
20020420000000,0.980
20020421000000,0.616
20020422000000,1.10
20020423000000,1.75
20020424000000,0.249
20020425000000,1.07
20020426000000,1.01
20020427000000,0.836
20020428000000,1.55
20020429000000,1.11
20020430000000,0.633
20020501000000,0.626
20020502000000,1.06
20020503000000,0.917
20020504000000,0.639
20020505000000,0.200
20020506000000,1.59
20020507000000,1.21
20020508000000,0.422
20020509000000,0.412
20020510000000,0.400
20020511000000,0.982
20020512000000,1.01
20020513000000,0.461
20020514000000,0.231
20020515000000,0.460
20020516000000,0.509
20020517000000,0.852
20020518000000,1.11
20020519000000,0.593
20020520000000,0.816
20020521000000,1.22
20020522000000,0.968
20020523000000,0.818
20020524000000,0.912
20020525000000,0.796
20020526000000,0.671
20020527000000,0.966
20020528000000,1.23
20020529000000,1.05
20020530000000,0.672
20020531000000,0.374
20020601000000,0.574
20020602000000,0.389
20020603000000,1.20
20020604000000,0.823
20020605000000,0.981
20020606000000,0.268
20020607000000,1.03
20020608000000,0.977
20020609000000,0.299
20020610000000,0.658
20020611000000,1.34
20020612000000,0.573
20020613000000,1.66
20020614000000,0.662
20020615000000,0.379
20020616000000,0.350
20020617000000,0.318
20020618000000,0.923
20020619000000,0.857
20020620000000,0.897
20020621000000,0.606
20020622000000,0.828
20020623000000,0.867
20020624000000,0.266
20020625000000,0.217
20020626000000,0.266
20020627000000,0.265
20020628000000,0.731
20020629000000,0.767
20020630000000,0.281
20020701000000,0.671
20020702000000,0.804
20020703000000,0.671
20020704000000,0.279
20020705000000,0.329
20020706000000,0.960
20020707000000,0.935
20020708000000,0.680
20020709000000,0.810
20020710000000,1.02
20020711000000,0.710
20020712000000,0.675
20020713000000,0.732
20020714000000,0.801
20020715000000,1.36
20020716000000,0.323
20020717000000,0.298
20020718000000,0.731
20020719000000,1.09
20020720000000,0.913
20020721000000,0.785
20020722000000,0.787
20020723000000,0.297
20020724000000,0.955
20020725000000,0.356
20020726000000,0.376
20020727000000,0.735
20020728000000,0.769
20020729000000,0.936
20020730000000,0.412
20020731000000,0.396
20020801000000,1.03
20020802000000,0.687
20020803000000,1.08
20020804000000,0.979
20020805000000,0.800
20020806000000,1.01
20020807000000,0.281
20020808000000,0.377
20020809000000,0.719
20020810000000,0.830
20020811000000,0.675
20020812000000,1.43
20020813000000,2.69
20020814000000,1.50
20020815000000,1.84
20020816000000,1.86
20020817000000,1.86
20020818000000,1.11
20020819000000,0.777
20020820000000,0.869
20020821000000,0.832
20020822000000,0.846
20020823000000,0.896
20020824000000,0.886
20020825000000,0.891
20020826000000,0.761
20020827000000,0.853
20020828000000,0.403
20020829000000,0.664
20020830000000,0.831
20020831000000,0.889
20020901000000,0.863
20020902000000,0.794
20020903000000,0.794
20020904000000,0.825
20020905000000,0.606
20020906000000,0.369
20020907000000,0.385
20020908000000,0.388
20020909000000,0.311
20020910000000,0.581
20020911000000,0.746
20020912000000,0.810
20020913000000,0.782
20020914000000,0.843
20020915000000,0.870
20020916000000,0.653
20020917000000,0.648
20020918000000,0.647
20020919000000,0.879
20020920000000,0.727
20020921000000,0.711
20020922000000,0.678
20020923000000,0.601
20020924000000,0.893
20020925000000,0.994
20020926000000,0.967
20020927000000,0.968
20020928000000,1.06
20020929000000,1.06
20020930000000,1.09
20021001000000,1.02
20021002000000,1.06
20021003000000,0.923
20021004000000,0.713
20021005000000,0.682
20021006000000,0.615
20021007000000,0.797
20021008000000,0.990
20021009000000,0.936
20021010000000,0.768
20021011000000,0.638
20021012000000,0.632
20021013000000,0.616
20021014000000,0.649
20021015000000,0.633
20021016000000,0.675
20021017000000,0.847
20021018000000,0.989
20021019000000,1.02
20021020000000,0.946
20021021000000,0.979
20021022000000,0.973
20021023000000,1.04
20021024000000,1.02
20021025000000,0.973
20021026000000,1.16
20021027000000,1.29
20021028000000,1.56
20021029000000,1.64
20021030000000,1.67
20021031000000,1.63
20021101000000,2.03
20021102000000,2.12
20021103000000,2.11
20021104000000,2.21
20021105000000,2.16
20021106000000,2.13
20021107000000,1.73
20021108000000,0.930
20021109000000,0.924
20021110000000,0.908
20021111000000,1.32
20021112000000,1.61
20021113000000,1.60
20021114000000,1.61
20021115000000,1.29
20021116000000,0.894
20021117000000,0.878
20021118000000,1.01
20021119000000,0.927
20021120000000,0.959
20021121000000,0.991
20021122000000,0.716
20021123000000,0.584
20021124000000,0.568
20021125000000,0.674
20021126000000,0.884
20021127000000,0.914
20021128000000,1.23
20021129000000,1.61
20021130000000,1.57
20021201000000,1.54
20021202000000,0.714
20021203000000,0.151
20021204000000,0.104
20021205000000,2.14
20021206000000,0.340
20021207000000,0.584
20021208000000,0.568
20021209000000,0.649
20021210000000,0.681
20021211000000,0.568
20021212000000,0.568
20021213000000,0.568
20021214000000,0.568
20021215000000,0.568
20021216000000,0.568
20021217000000,0.568
20021218000000,0.568
20021219000000,0.568
20021220000000,0.568
20021221000000,0.568
20021222000000,0.568
20021223000000,0.568
20021224000000,0.568
20021225000000,0.568
20021226000000,0.568
20021227000000,0.568
20021228000000,0.568
20021229000000,0.568
20021230000000,0.568
20021231000000,0.568
20030101000000,0.568
20030102000000,0.788
20030103000000,1.34
20030104000000,1.57
20030105000000,1.55
20030106000000,1.55
20030107000000,1.53
20030108000000,1.12
20030109000000,0.878
20030110000000,0.878
20030111000000,0.888
20030112000000,0.878
20030113000000,0.888
20030114000000,0.888
20030115000000,1.26
20030116000000,1.55
20030117000000,1.54
20030118000000,1.52
20030119000000,1.51
20030120000000,0.878
20030121000000,0.574
20030122000000,0.568
20030123000000,0.600
20030124000000,0.804
20030125000000,0.888
20030126000000,0.888
20030127000000,1.03
20030128000000,0.898
20030129000000,1.36
20030130000000,1.57
20030131000000,1.60
20030201000000,1.62
20030202000000,1.52
20030203000000,1.18
20030204000000,0.910
20030205000000,0.894
20030206000000,0.926
20030207000000,0.910
20030208000000,0.920
20030209000000,0.888
20030210000000,1.00
20030211000000,0.920
20030212000000,0.888
20030213000000,0.904
20030214000000,0.920
20030215000000,0.888
20030216000000,0.888
20030217000000,0.888
20030218000000,0.888
20030219000000,0.888
20030220000000,0.898
20030221000000,0.898
20030222000000,0.898
20030223000000,0.898
20030224000000,0.898
20030225000000,0.898
20030226000000,1.17
20030227000000,1.55
20030228000000,1.09
20030301000000,0.878
20030302000000,0.878
20030303000000,0.910
20030304000000,0.926
20030305000000,0.942
20030306000000,0.942
20030307000000,0.910
20030308000000,0.909
20030309000000,0.878
20030310000000,0.888
20030311000000,0.888
20030312000000,0.914
20030313000000,1.39
20030314000000,1.57
20030315000000,1.20
20030316000000,0.878
20030317000000,0.926
20030318000000,0.958
20030319000000,0.957
20030320000000,0.910
20030321000000,0.926
20030322000000,0.926
20030323000000,0.878
20030324000000,0.910
20030325000000,0.910
20030326000000,0.894
20030327000000,0.942
20030328000000,0.942
20030329000000,0.957
20030330000000,0.878
20030331000000,0.926
20030401000000,0.563
20030402000000,0.137
20030403000000,0.741
20030404000000,1.60
20030405000000,1.65
20030406000000,1.16
20030407000000,1.05
20030408000000,0.925
20030409000000,0.301
20030410000000,0.152
20030411000000,0.816
20030412000000,0.979
20030413000000,0.920
20030414000000,1.02
20030415000000,0.953
20030416000000,0.936
20030417000000,1.10
20030418000000,0.920
20030419000000,1.01
20030420000000,1.07
20030421000000,0.495
20030422000000,0.235
20030423000000,0.250
20030424000000,0.583
20030425000000,0.681
20030426000000,0.697
20030427000000,0.648
20030428000000,0.711
20030429000000,0.931
20030430000000,0.996
20030501000000,1.13
20030502000000,1.08
20030503000000,1.05
20030504000000,1.16
20030505000000,0.266
20030506000000,0.588
20030507000000,0.764
20030508000000,0.764
20030509000000,0.682
20030510000000,0.746
20030511000000,0.828
20030512000000,0.649
20030513000000,0.666
20030514000000,0.568
20030515000000,0.877
20030516000000,0.888
20030517000000,1.02
20030518000000,1.21
20030519000000,1.20
20030520000000,1.20
20030521000000,1.20
20030522000000,0.702
20030523000000,0.263
20030524000000,0.299
20030525000000,0.965
20030526000000,0.985
20030527000000,0.852
20030528000000,0.746
20030529000000,0.909
20030530000000,0.468
20030531000000,0.396
20030601000000,0.412
20030602000000,0.334
20030603000000,0.726
20030604000000,0.797
20030605000000,0.778
20030606000000,0.825
20030607000000,0.888
20030608000000,0.857
20030609000000,0.845
20030610000000,0.483
20030611000000,0.379
20030612000000,0.332
20030613000000,0.331
20030614000000,0.396
