Datum;Uhrzeit;Relativer Wert [cm];Qualität (rel. Wert)
08.06.2001;00:00:00;214;Genügend
09.06.2001;00:00:00;212;Genügend
10.06.2001;00:00:00;214;Genügend
11.06.2001;00:00:00;212;Genügend
12.06.2001;00:00:00;214;Genügend
13.06.2001;00:00:00;213;Genügend
14.06.2001;00:00:00;214;Genügend
15.06.2001;00:00:00;214;Genügend
16.06.2001;00:00:00;214;Genügend
17.06.2001;00:00:00;213;Genügend
18.06.2001;00:00:00;210;Genügend
19.06.2001;00:00:00;212;Genügend
20.06.2001;00:00:00;212;Genügend
21.06.2001;00:00:00;212;Genügend
22.06.2001;00:00:00;212;Genügend
23.06.2001;00:00:00;213;Genügend
24.06.2001;00:00:00;212;Genügend
25.06.2001;00:00:00;212;Genügend
26.06.2001;00:00:00;212;Genügend
27.06.2001;00:00:00;212;Genügend
28.06.2001;00:00:00;214;Genügend
29.06.2001;00:00:00;210;Genügend
30.06.2001;00:00:00;213;Genügend
01.07.2001;00:00:00;213;Genügend
02.07.2001;00:00:00;213;Genügend
03.07.2001;00:00:00;212;Genügend
04.07.2001;00:00:00;212;Genügend
05.07.2001;00:00:00;212;Genügend
06.07.2001;00:00:00;212;Genügend
07.07.2001;00:00:00;212;Genügend
08.07.2001;00:00:00;210;Genügend
09.07.2001;00:00:00;210;Genügend
10.07.2001;00:00:00;210;Genügend
11.07.2001;00:00:00;212;Genügend
12.07.2001;00:00:00;213;Genügend
13.07.2001;00:00:00;213;Genügend
14.07.2001;00:00:00;214;Genügend
15.07.2001;00:00:00;214;Genügend
16.07.2001;00:00:00;212;Genügend
17.07.2001;00:00:00;211;Genügend
18.07.2001;00:00:00;210;Genügend
19.07.2001;00:00:00;214;Genügend
20.07.2001;00:00:00;212;Genügend
21.07.2001;00:00:00;212;Genügend
22.07.2001;00:00:00;213;Genügend
23.07.2001;00:00:00;213;Genügend
24.07.2001;00:00:00;214;Genügend
25.07.2001;00:00:00;212;Genügend
26.07.2001;00:00:00;212;Genügend
27.07.2001;00:00:00;213;Genügend
28.07.2001;00:00:00;214;Genügend
29.07.2001;00:00:00;212;Genügend
30.07.2001;00:00:00;212;Genügend
31.07.2001;00:00:00;212;Genügend
01.08.2001;00:00:00;210;Genügend
02.08.2001;00:00:00;210;Genügend
03.08.2001;00:00:00;210;Genügend
04.08.2001;00:00:00;212;Genügend
05.08.2001;00:00:00;211;Genügend
06.08.2001;00:00:00;213;Genügend
07.08.2001;00:00:00;212;Genügend
08.08.2001;00:00:00;211;Genügend
09.08.2001;00:00:00;212;Genügend
10.08.2001;00:00:00;212;Genügend
11.08.2001;00:00:00;212;Genügend
12.08.2001;00:00:00;212;Genügend
13.08.2001;00:00:00;212;Genügend
14.08.2001;00:00:00;212;Genügend
15.08.2001;00:00:00;212;Genügend
16.08.2001;00:00:00;212;Genügend
17.08.2001;00:00:00;212;Genügend
18.08.2001;00:00:00;212;Genügend
19.08.2001;00:00:00;212;Genügend
20.08.2001;00:00:00;212;Genügend
21.08.2001;00:00:00;212;Genügend
22.08.2001;00:00:00;210;Genügend
23.08.2001;00:00:00;212;Genügend
24.08.2001;00:00:00;213;Genügend
25.08.2001;00:00:00;213;Genügend
26.08.2001;00:00:00;213;Genügend
27.08.2001;00:00:00;213;Genügend
28.08.2001;00:00:00;212;Genügend
29.08.2001;00:00:00;212;Genügend
30.08.2001;00:00:00;214;Genügend
31.08.2001;00:00:00;212;Genügend
01.09.2001;00:00:00;210;Genügend
02.09.2001;00:00:00;212;Genügend
03.09.2001;00:00:00;214;Genügend
04.09.2001;00:00:00;212;Genügend
05.09.2001;00:00:00;212;Genügend
06.09.2001;00:00:00;212;Genügend
07.09.2001;00:00:00;214;Genügend
08.09.2001;00:00:00;213;Genügend
09.09.2001;00:00:00;214;Genügend
10.09.2001;00:00:00;212;Genügend
11.09.2001;00:00:00;212;Genügend
12.09.2001;00:00:00;213;Genügend
13.09.2001;00:00:00;214;Genügend
14.09.2001;00:00:00;216;Genügend
15.09.2001;00:00:00;214;Genügend
16.09.2001;00:00:00;216;Genügend
17.09.2001;00:00:00;213;Genügend
18.09.2001;00:00:00;213;Genügend
19.09.2001;00:00:00;215;Genügend
20.09.2001;00:00:00;214;Genügend
21.09.2001;00:00:00;214;Genügend
22.09.2001;00:00:00;216;Genügend
23.09.2001;00:00:00;216;Genügend
24.09.2001;00:00:00;210;Genügend
25.09.2001;00:00:00;216;Genügend
26.09.2001;00:00:00;216;Genügend
27.09.2001;00:00:00;214;Genügend
28.09.2001;00:00:00;217;Genügend
29.09.2001;00:00:00;214;Genügend
30.09.2001;00:00:00;213;Genügend
01.10.2001;00:00:00;209;Genügend
02.10.2001;00:00:00;214;Genügend
03.10.2001;00:00:00;214;Genügend
04.10.2001;00:00:00;215;Genügend
05.10.2001;00:00:00;217;Genügend
06.10.2001;00:00:00;214;Genügend
07.10.2001;00:00:00;214;Genügend
08.10.2001;00:00:00;212;Genügend
09.10.2001;00:00:00;214;Genügend
10.10.2001;00:00:00;214;Genügend
11.10.2001;00:00:00;216;Genügend
12.10.2001;00:00:00;216;Genügend
13.10.2001;00:00:00;214;Genügend
14.10.2001;00:00:00;214;Genügend
15.10.2001;00:00:00;214;Genügend
16.10.2001;00:00:00;213;Genügend
17.10.2001;00:00:00;214;Genügend
18.10.2001;00:00:00;214;Genügend
19.10.2001;00:00:00;214;Genügend
20.10.2001;00:00:00;213;Genügend
21.10.2001;00:00:00;214;Genügend
22.10.2001;00:00:00;214;Genügend
23.10.2001;00:00:00;214;Genügend
24.10.2001;00:00:00;214;Genügend
25.10.2001;00:00:00;212;Genügend
26.10.2001;00:00:00;210;Genügend
27.10.2001;00:00:00;213;Genügend
28.10.2001;00:00:00;213;Genügend
29.10.2001;00:00:00;212;Genügend
30.10.2001;00:00:00;214;Genügend
31.10.2001;00:00:00;216;Genügend
01.11.2001;00:00:00;214;Genügend
02.11.2001;00:00:00;213;Genügend
03.11.2001;00:00:00;213;Genügend
04.11.2001;00:00:00;214;Genügend
05.11.2001;00:00:00;214;Genügend
06.11.2001;00:00:00;214;Genügend
07.11.2001;00:00:00;214;Genügend
08.11.2001;00:00:00;214;Genügend
09.11.2001;00:00:00;214;Genügend
10.11.2001;00:00:00;214;Genügend
11.11.2001;00:00:00;213;Genügend
12.11.2001;00:00:00;214;Genügend
13.11.2001;00:00:00;215;Genügend
14.11.2001;00:00:00;216;Genügend
15.11.2001;00:00:00;214;Genügend
16.11.2001;00:00:00;214;Genügend
17.11.2001;00:00:00;214;Genügend
18.11.2001;00:00:00;216;Genügend
19.11.2001;00:00:00;214;Genügend
20.11.2001;00:00:00;214;Genügend
21.11.2001;00:00:00;214;Genügend
22.11.2001;00:00:00;214;Genügend
23.11.2001;00:00:00;214;Genügend
24.11.2001;00:00:00;214;Genügend
25.11.2001;00:00:00;214;Genügend
26.11.2001;00:00:00;216;Genügend
27.11.2001;00:00:00;214;Genügend
28.11.2001;00:00:00;216;Genügend
29.11.2001;00:00:00;214;Genügend
30.11.2001;00:00:00;214;Genügend
01.12.2001;00:00:00;214;Genügend
02.12.2001;00:00:00;214;Genügend
03.12.2001;00:00:00;213;Genügend
04.12.2001;00:00:00;214;Genügend
05.12.2001;00:00:00;214;Genügend
06.12.2001;00:00:00;214;Genügend
07.12.2001;00:00:00;214;Genügend
08.12.2001;00:00:00;214;Genügend
09.12.2001;00:00:00;218;Genügend
10.12.2001;00:00:00;217;Genügend
11.12.2001;00:00:00;214;Genügend
12.12.2001;00:00:00;214;Genügend
13.12.2001;00:00:00;214;Genügend
14.12.2001;00:00:00;214;Genügend
15.12.2001;00:00:00;214;Genügend
16.12.2001;00:00:00;214;Genügend
17.12.2001;00:00:00;212;Genügend
18.12.2001;00:00:00;214;Genügend
19.12.2001;00:00:00;214;Genügend
20.12.2001;00:00:00;214;Genügend
21.12.2001;00:00:00;213;Genügend
22.12.2001;00:00:00;210;Genügend
23.12.2001;00:00:00;216;Genügend
24.12.2001;00:00:00;213;Genügend
25.12.2001;00:00:00;214;Genügend
26.12.2001;00:00:00;214;Genügend
27.12.2001;00:00:00;214;Genügend
28.12.2001;00:00:00;214;Genügend
29.12.2001;00:00:00;216;Genügend
30.12.2001;00:00:00;216;Genügend
31.12.2001;00:00:00;214;Genügend
01.01.2002;00:00:00;214;Genügend
02.01.2002;00:00:00;214;Genügend
03.01.2002;00:00:00;214;Genügend
04.01.2002;00:00:00;212;Genügend
05.01.2002;00:00:00;214;Genügend
06.01.2002;00:00:00;212;Genügend
07.01.2002;00:00:00;212;Genügend
08.01.2002;00:00:00;214;Genügend
09.01.2002;00:00:00;213;Genügend
10.01.2002;00:00:00;212;Genügend
11.01.2002;00:00:00;210;Genügend
12.01.2002;00:00:00;212;Genügend
13.01.2002;00:00:00;212;Genügend
14.01.2002;00:00:00;210;Genügend
15.01.2002;00:00:00;212;Genügend
16.01.2002;00:00:00;212;Genügend
17.01.2002;00:00:00;212;Genügend
18.01.2002;00:00:00;211;Genügend
19.01.2002;00:00:00;210;Genügend
20.01.2002;00:00:00;213;Genügend
21.01.2002;00:00:00;215;Genügend
22.01.2002;00:00:00;214;Genügend
23.01.2002;00:00:00;216;Genügend
24.01.2002;00:00:00;214;Genügend
25.01.2002;00:00:00;214;Genügend
26.01.2002;00:00:00;214;Genügend
27.01.2002;00:00:00;218;Genügend
28.01.2002;00:00:00;218;Genügend
29.01.2002;00:00:00;218;Genügend
30.01.2002;00:00:00;218;Genügend
31.01.2002;00:00:00;216;Genügend
01.02.2002;00:00:00;208;Genügend
02.02.2002;00:00:00;214;Genügend
03.02.2002;00:00:00;214;Genügend
04.02.2002;00:00:00;214;Genügend
05.02.2002;00:00:00;214;Genügend
06.02.2002;00:00:00;213;Genügend
07.02.2002;00:00:00;212;Genügend
08.02.2002;00:00:00;219;Genügend
09.02.2002;00:00:00;218;Genügend
10.02.2002;00:00:00;218;Genügend
11.02.2002;00:00:00;220;Genügend
12.02.2002;00:00:00;214;Genügend
13.02.2002;00:00:00;212;Genügend
14.02.2002;00:00:00;210;Genügend
15.02.2002;00:00:00;215;Genügend
16.02.2002;00:00:00;215;Genügend
17.02.2002;00:00:00;213;Genügend
18.02.2002;00:00:00;214;Genügend
19.02.2002;00:00:00;215;Genügend
20.02.2002;00:00:00;214;Genügend
21.02.2002;00:00:00;215;Genügend
22.02.2002;00:00:00;214;Genügend
23.02.2002;00:00:00;216;Genügend
24.02.2002;00:00:00;216;Genügend
25.02.2002;00:00:00;218;Genügend
26.02.2002;00:00:00;214;Genügend
27.02.2002;00:00:00;210;Genügend
28.02.2002;00:00:00;218;Genügend
01.03.2002;00:00:00;215;Genügend
02.03.2002;00:00:00;215;Genügend
03.03.2002;00:00:00;215;Genügend
04.03.2002;00:00:00;217;Genügend
05.03.2002;00:00:00;217;Genügend
06.03.2002;00:00:00;218;Genügend
07.03.2002;00:00:00;214;Genügend
08.03.2002;00:00:00;218;Genügend
09.03.2002;00:00:00;215;Genügend
10.03.2002;00:00:00;216;Genügend
11.03.2002;00:00:00;218;Genügend
12.03.2002;00:00:00;216;Genügend
13.03.2002;00:00:00;214;Genügend
14.03.2002;00:00:00;216;Genügend
15.03.2002;00:00:00;212;Genügend
16.03.2002;00:00:00;212;Genügend
17.03.2002;00:00:00;210;Genügend
18.03.2002;00:00:00;212;Genügend
19.03.2002;00:00:00;213;Genügend
20.03.2002;00:00:00;212;Genügend
21.03.2002;00:00:00;214;Genügend
22.03.2002;00:00:00;215;Genügend
23.03.2002;00:00:00;214;Genügend
24.03.2002;00:00:00;214;Genügend
25.03.2002;00:00:00;214;Genügend
26.03.2002;00:00:00;215;Genügend
27.03.2002;00:00:00;216;Genügend
28.03.2002;00:00:00;208;Genügend
29.03.2002;00:00:00;216;Genügend
30.03.2002;00:00:00;215;Genügend
31.03.2002;00:00:00;214;Genügend
01.04.2002;00:00:00;213;Genügend
02.04.2002;00:00:00;212;Genügend
03.04.2002;00:00:00;212;Genügend
04.04.2002;00:00:00;203;Genügend
05.04.2002;00:00:00;210;Genügend
06.04.2002;00:00:00;215;Genügend
07.04.2002;00:00:00;215;Genügend
08.04.2002;00:00:00;212;Genügend
09.04.2002;00:00:00;214;Genügend
10.04.2002;00:00:00;212;Genügend
11.04.2002;00:00:00;212;Genügend
12.04.2002;00:00:00;215;Genügend
13.04.2002;00:00:00;212;Genügend
14.04.2002;00:00:00;210;Genügend
15.04.2002;00:00:00;210;Genügend
16.04.2002;00:00:00;218;Genügend
17.04.2002;00:00:00;216;Genügend
18.04.2002;00:00:00;216;Genügend
19.04.2002;00:00:00;218;Genügend
20.04.2002;00:00:00;214;Genügend
21.04.2002;00:00:00;215;Genügend
22.04.2002;00:00:00;214;Genügend
23.04.2002;00:00:00;214;Genügend
24.04.2002;00:00:00;214;Genügend
25.04.2002;00:00:00;214;Genügend
26.04.2002;00:00:00;215;Genügend
27.04.2002;00:00:00;215;Genügend
28.04.2002;00:00:00;215;Genügend
29.04.2002;00:00:00;215;Genügend
30.04.2002;00:00:00;216;Genügend
01.05.2002;00:00:00;214;Genügend
02.05.2002;00:00:00;210;Genügend
03.05.2002;00:00:00;214;Genügend
04.05.2002;00:00:00;215;Genügend
05.05.2002;00:00:00;217;Genügend
06.05.2002;00:00:00;217;Genügend
07.05.2002;00:00:00;216;Genügend
08.05.2002;00:00:00;216;Genügend
09.05.2002;00:00:00;214;Genügend
10.05.2002;00:00:00;214;Genügend
11.05.2002;00:00:00;213;Genügend
12.05.2002;00:00:00;214;Genügend
13.05.2002;00:00:00;213;Genügend
14.05.2002;00:00:00;214;Genügend
15.05.2002;00:00:00;212;Genügend
16.05.2002;00:00:00;214;Genügend
17.05.2002;00:00:00;214;Genügend
18.05.2002;00:00:00;214;Genügend
19.05.2002;00:00:00;212;Genügend
20.05.2002;00:00:00;214;Genügend
21.05.2002;00:00:00;214;Genügend
22.05.2002;00:00:00;214;Genügend
23.05.2002;00:00:00;214;Genügend
24.05.2002;00:00:00;214;Genügend
25.05.2002;00:00:00;213;Genügend
26.05.2002;00:00:00;214;Genügend
27.05.2002;00:00:00;213;Genügend
28.05.2002;00:00:00;210;Genügend
29.05.2002;00:00:00;213;Genügend
30.05.2002;00:00:00;212;Genügend
31.05.2002;00:00:00;214;Genügend
01.06.2002;00:00:00;214;Genügend
02.06.2002;00:00:00;214;Genügend
03.06.2002;00:00:00;214;Genügend
04.06.2002;00:00:00;212;Genügend
05.06.2002;00:00:00;214;Genügend
06.06.2002;00:00:00;214;Genügend
07.06.2002;00:00:00;212;Genügend
08.06.2002;00:00:00;208;Genügend
09.06.2002;00:00:00;213;Genügend
10.06.2002;00:00:00;214;Genügend
11.06.2002;00:00:00;214;Genügend
12.06.2002;00:00:00;214;Genügend
13.06.2002;00:00:00;214;Genügend
14.06.2002;00:00:00;214;Genügend
15.06.2002;00:00:00;215;Genügend
16.06.2002;00:00:00;208;Genügend
17.06.2002;00:00:00;214;Genügend
18.06.2002;00:00:00;214;Genügend
19.06.2002;00:00:00;212;Genügend
20.06.2002;00:00:00;212;Genügend
21.06.2002;00:00:00;210;Genügend
22.06.2002;00:00:00;210;Genügend
23.06.2002;00:00:00;210;Genügend
24.06.2002;00:00:00;213;Genügend
25.06.2002;00:00:00;213;Genügend
26.06.2002;00:00:00;213;Genügend
27.06.2002;00:00:00;214;Genügend
28.06.2002;00:00:00;212;Genügend
29.06.2002;00:00:00;214;Genügend
30.06.2002;00:00:00;215;Genügend
01.07.2002;00:00:00;212;Genügend
02.07.2002;00:00:00;210;Genügend
03.07.2002;00:00:00;211;Genügend
04.07.2002;00:00:00;212;Genügend
05.07.2002;00:00:00;216;Genügend
06.07.2002;00:00:00;213;Genügend
07.07.2002;00:00:00;213;Genügend
08.07.2002;00:00:00;213;Genügend
09.07.2002;00:00:00;213;Genügend
10.07.2002;00:00:00;213;Genügend
11.07.2002;00:00:00;213;Genügend
12.07.2002;00:00:00;213;Genügend
13.07.2002;00:00:00;214;Genügend
14.07.2002;00:00:00;210;Genügend
15.07.2002;00:00:00;212;Genügend
16.07.2002;00:00:00;212;Genügend
17.07.2002;00:00:00;212;Genügend
18.07.2002;00:00:00;212;Genügend
19.07.2002;00:00:00;212;Genügend
20.07.2002;00:00:00;214;Genügend
21.07.2002;00:00:00;214;Genügend
22.07.2002;00:00:00;214;Genügend
23.07.2002;00:00:00;214;Genügend
24.07.2002;00:00:00;214;Genügend
25.07.2002;00:00:00;212;Genügend
26.07.2002;00:00:00;212;Genügend
27.07.2002;00:00:00;214;Genügend
28.07.2002;00:00:00;214;Genügend
29.07.2002;00:00:00;212;Genügend
30.07.2002;00:00:00;214;Genügend
31.07.2002;00:00:00;212;Genügend
01.08.2002;00:00:00;214;Genügend
02.08.2002;00:00:00;214;Genügend
03.08.2002;00:00:00;214;Genügend
04.08.2002;00:00:00;214;Genügend
05.08.2002;00:00:00;213;Genügend
06.08.2002;00:00:00;213;Genügend
07.08.2002;00:00:00;213;Genügend
08.08.2002;00:00:00;213;Genügend
09.08.2002;00:00:00;211;Genügend
10.08.2002;00:00:00;214;Genügend
11.08.2002;00:00:00;212;Genügend
12.08.2002;00:00:00;214;Genügend
13.08.2002;00:00:00;214;Genügend
14.08.2002;00:00:00;214;Genügend
15.08.2002;00:00:00;217;Genügend
16.08.2002;00:00:00;216;Genügend
17.08.2002;00:00:00;216;Genügend
18.08.2002;00:00:00;216;Genügend
19.08.2002;00:00:00;213;Genügend
20.08.2002;00:00:00;214;Genügend
21.08.2002;00:00:00;210;Genügend
22.08.2002;00:00:00;214;Genügend
23.08.2002;00:00:00;213;Genügend
24.08.2002;00:00:00;214;Genügend
25.08.2002;00:00:00;215;Genügend
26.08.2002;00:00:00;214;Genügend
27.08.2002;00:00:00;214;Genügend
28.08.2002;00:00:00;214;Genügend
29.08.2002;00:00:00;214;Genügend
30.08.2002;00:00:00;214;Genügend
31.08.2002;00:00:00;216;Genügend
01.09.2002;00:00:00;213;Genügend
02.09.2002;00:00:00;216;Genügend
03.09.2002;00:00:00;214;Genügend
04.09.2002;00:00:00;212;Genügend
05.09.2002;00:00:00;213;Genügend
06.09.2002;00:00:00;213;Genügend
07.09.2002;00:00:00;214;Genügend
08.09.2002;00:00:00;214;Genügend
09.09.2002;00:00:00;214;Genügend
10.09.2002;00:00:00;214;Genügend
11.09.2002;00:00:00;212;Genügend
12.09.2002;00:00:00;214;Genügend
13.09.2002;00:00:00;214;Genügend
14.09.2002;00:00:00;212;Genügend
15.09.2002;00:00:00;214;Genügend
16.09.2002;00:00:00;212;Genügend
17.09.2002;00:00:00;214;Genügend
18.09.2002;00:00:00;214;Genügend
19.09.2002;00:00:00;214;Genügend
20.09.2002;00:00:00;214;Genügend
21.09.2002;00:00:00;215;Genügend
22.09.2002;00:00:00;214;Genügend
23.09.2002;00:00:00;217;Genügend
24.09.2002;00:00:00;214;Genügend
25.09.2002;00:00:00;213;Genügend
26.09.2002;00:00:00;212;Genügend
27.09.2002;00:00:00;214;Genügend
28.09.2002;00:00:00;214;Genügend
29.09.2002;00:00:00;214;Genügend
30.09.2002;00:00:00;214;Genügend
01.10.2002;00:00:00;214;Genügend
02.10.2002;00:00:00;212;Genügend
03.10.2002;00:00:00;214;Genügend
04.10.2002;00:00:00;215;Genügend
05.10.2002;00:00:00;214;Genügend
06.10.2002;00:00:00;215;Genügend
07.10.2002;00:00:00;214;Genügend
08.10.2002;00:00:00;214;Genügend
09.10.2002;00:00:00;214;Genügend
10.10.2002;00:00:00;214;Genügend
11.10.2002;00:00:00;215;Genügend
12.10.2002;00:00:00;214;Genügend
13.10.2002;00:00:00;214;Genügend
14.10.2002;00:00:00;214;Genügend
15.10.2002;00:00:00;214;Genügend
16.10.2002;00:00:00;216;Genügend
17.10.2002;00:00:00;213;Genügend
18.10.2002;00:00:00;210;Genügend
19.10.2002;00:00:00;213;Genügend
20.10.2002;00:00:00;214;Genügend
21.10.2002;00:00:00;214;Genügend
22.10.2002;00:00:00;217;Genügend
23.10.2002;00:00:00;216;Genügend
24.10.2002;00:00:00;216;Genügend
25.10.2002;00:00:00;216;Genügend
26.10.2002;00:00:00;215;Genügend
27.10.2002;00:00:00;214;Genügend
28.10.2002;00:00:00;216;Genügend
29.10.2002;00:00:00;218;Genügend
30.10.2002;00:00:00;218;Genügend
31.10.2002;00:00:00;218;Genügend
01.11.2002;00:00:00;214;Genügend
02.11.2002;00:00:00;216;Genügend
03.11.2002;00:00:00;214;Genügend
04.11.2002;00:00:00;215;Genügend
05.11.2002;00:00:00;213;Genügend
06.11.2002;00:00:00;213;Genügend
07.11.2002;00:00:00;215;Genügend
08.11.2002;00:00:00;214;Genügend
09.11.2002;00:00:00;212;Genügend
10.11.2002;00:00:00;214;Genügend
11.11.2002;00:00:00;212;Genügend
12.11.2002;00:00:00;214;Genügend
13.11.2002;00:00:00;213;Genügend
14.11.2002;00:00:00;213;Genügend
15.11.2002;00:00:00;211;Genügend
16.11.2002;00:00:00;212;Genügend
17.11.2002;00:00:00;212;Genügend
18.11.2002;00:00:00;213;Genügend
19.11.2002;00:00:00;214;Genügend
20.11.2002;00:00:00;212;Genügend
21.11.2002;00:00:00;214;Genügend
22.11.2002;00:00:00;212;Genügend
23.11.2002;00:00:00;212;Genügend
24.11.2002;00:00:00;210;Genügend
25.11.2002;00:00:00;210;Genügend
26.11.2002;00:00:00;212;Genügend
27.11.2002;00:00:00;212;Genügend
28.11.2002;00:00:00;210;Genügend
29.11.2002;00:00:00;213;Genügend
30.11.2002;00:00:00;213;Genügend
01.12.2002;00:00:00;212;Genügend
02.12.2002;00:00:00;215;Genügend
03.12.2002;00:00:00;214;Genügend
04.12.2002;00:00:00;216;Genügend
05.12.2002;00:00:00;216;Genügend
06.12.2002;00:00:00;214;Genügend
07.12.2002;00:00:00;214;Genügend
08.12.2002;00:00:00;210;Genügend
09.12.2002;00:00:00;210;Genügend
10.12.2002;00:00:00;208;Genügend
11.12.2002;00:00:00;211;Genügend
12.12.2002;00:00:00;212;Genügend
13.12.2002;00:00:00;212;Genügend
14.12.2002;00:00:00;211;Genügend
15.12.2002;00:00:00;210;Genügend
16.12.2002;00:00:00;211;Genügend
17.12.2002;00:00:00;211;Genügend
18.12.2002;00:00:00;210;Genügend
19.12.2002;00:00:00;211;Genügend
20.12.2002;00:00:00;212;Genügend
21.12.2002;00:00:00;212;Genügend
22.12.2002;00:00:00;212;Genügend
23.12.2002;00:00:00;212;Genügend
24.12.2002;00:00:00;213;Genügend
25.12.2002;00:00:00;212;Genügend
26.12.2002;00:00:00;212;Genügend
27.12.2002;00:00:00;214;Genügend
28.12.2002;00:00:00;214;Genügend
29.12.2002;00:00:00;214;Genügend
30.12.2002;00:00:00;216;Genügend
31.12.2002;00:00:00;217;Genügend
01.01.2003;00:00:00;218;Genügend
02.01.2003;00:00:00;218;Genügend
03.01.2003;00:00:00;218;Genügend
04.01.2003;00:00:00;218;Genügend
05.01.2003;00:00:00;215;Genügend
06.01.2003;00:00:00;215;Genügend
07.01.2003;00:00:00;215;Genügend
08.01.2003;00:00:00;212;Genügend
09.01.2003;00:00:00;210;Genügend
10.01.2003;00:00:00;212;Genügend
11.01.2003;00:00:00;210;Genügend
12.01.2003;00:00:00;213;Genügend
13.01.2003;00:00:00;208;Genügend
14.01.2003;00:00:00;213;Genügend
15.01.2003;00:00:00;215;Genügend
16.01.2003;00:00:00;216;Genügend
17.01.2003;00:00:00;214;Genügend
18.01.2003;00:00:00;215;Genügend
19.01.2003;00:00:00;215;Genügend
20.01.2003;00:00:00;217;Genügend
21.01.2003;00:00:00;213;Genügend
22.01.2003;00:00:00;215;Genügend
23.01.2003;00:00:00;208;Genügend
24.01.2003;00:00:00;214;Genügend
25.01.2003;00:00:00;215;Genügend
26.01.2003;00:00:00;215;Genügend
27.01.2003;00:00:00;216;Genügend
28.01.2003;00:00:00;217;Genügend
29.01.2003;00:00:00;218;Genügend
30.01.2003;00:00:00;218;Genügend
31.01.2003;00:00:00;218;Genügend
01.02.2003;00:00:00;218;Genügend
02.02.2003;00:00:00;215;Genügend
03.02.2003;00:00:00;218;Genügend
04.02.2003;00:00:00;214;Genügend
05.02.2003;00:00:00;214;Genügend
06.02.2003;00:00:00;215;Genügend
07.02.2003;00:00:00;212;Genügend
08.02.2003;00:00:00;214;Genügend
09.02.2003;00:00:00;214;Genügend
10.02.2003;00:00:00;212;Genügend
11.02.2003;00:00:00;212;Genügend
12.02.2003;00:00:00;214;Genügend
13.02.2003;00:00:00;214;Genügend
14.02.2003;00:00:00;214;Genügend
15.02.2003;00:00:00;210;Genügend
16.02.2003;00:00:00;210;Genügend
17.02.2003;00:00:00;210;Genügend
18.02.2003;00:00:00;212;Genügend
19.02.2003;00:00:00;214;Genügend
20.02.2003;00:00:00;214;Genügend
21.02.2003;00:00:00;214;Genügend
22.02.2003;00:00:00;212;Genügend
23.02.2003;00:00:00;212;Genügend
24.02.2003;00:00:00;212;Genügend
25.02.2003;00:00:00;203;Genügend
26.02.2003;00:00:00;200;Genügend
27.02.2003;00:00:00;198;Genügend
28.02.2003;00:00:00;200;Genügend
01.03.2003;00:00:00;204;Genügend
02.03.2003;00:00:00;204;Genügend
03.03.2003;00:00:00;204;Genügend
04.03.2003;00:00:00;202;Genügend
05.03.2003;00:00:00;204;Genügend
06.03.2003;00:00:00;202;Genügend
07.03.2003;00:00:00;204;Genügend
08.03.2003;00:00:00;212;Genügend
09.03.2003;00:00:00;215;Genügend
10.03.2003;00:00:00;218;Genügend
11.03.2003;00:00:00;214;Genügend
12.03.2003;00:00:00;214;Genügend
13.03.2003;00:00:00;214;Genügend
14.03.2003;00:00:00;210;Genügend
15.03.2003;00:00:00;214;Genügend
16.03.2003;00:00:00;214;Genügend
17.03.2003;00:00:00;215;Genügend
18.03.2003;00:00:00;212;Genügend
19.03.2003;00:00:00;212;Genügend
20.03.2003;00:00:00;213;Genügend
21.03.2003;00:00:00;213;Genügend
22.03.2003;00:00:00;212;Genügend
23.03.2003;00:00:00;212;Genügend
24.03.2003;00:00:00;212;Genügend
25.03.2003;00:00:00;212;Genügend
26.03.2003;00:00:00;212;Genügend
27.03.2003;00:00:00;212;Genügend
28.03.2003;00:00:00;213;Genügend
29.03.2003;00:00:00;214;Genügend
30.03.2003;00:00:00;213;Genügend
31.03.2003;00:00:00;213;Genügend
01.04.2003;00:00:00;212;Genügend
02.04.2003;00:00:00;212;Genügend
03.04.2003;00:00:00;214;Genügend
04.04.2003;00:00:00;213;Genügend
05.04.2003;00:00:00;214;Genügend
06.04.2003;00:00:00;214;Genügend
07.04.2003;00:00:00;214;Genügend
08.04.2003;00:00:00;213;Genügend
09.04.2003;00:00:00;213;Genügend
10.04.2003;00:00:00;214;Genügend
11.04.2003;00:00:00;212;Genügend
12.04.2003;00:00:00;214;Genügend
13.04.2003;00:00:00;214;Genügend
14.04.2003;00:00:00;214;Genügend
15.04.2003;00:00:00;212;Genügend
16.04.2003;00:00:00;213;Genügend
17.04.2003;00:00:00;213;Genügend
18.04.2003;00:00:00;212;Genügend
19.04.2003;00:00:00;214;Genügend
20.04.2003;00:00:00;213;Genügend
21.04.2003;00:00:00;212;Genügend
22.04.2003;00:00:00;212;Genügend
23.04.2003;00:00:00;214;Genügend
24.04.2003;00:00:00;212;Genügend
25.04.2003;00:00:00;216;Genügend
26.04.2003;00:00:00;213;Genügend
27.04.2003;00:00:00;214;Genügend
28.04.2003;00:00:00;214;Genügend
29.04.2003;00:00:00;214;Genügend
30.04.2003;00:00:00;214;Genügend
01.05.2003;00:00:00;214;Genügend
02.05.2003;00:00:00;214;Genügend
03.05.2003;00:00:00;214;Genügend
04.05.2003;00:00:00;214;Genügend
05.05.2003;00:00:00;213;Genügend
06.05.2003;00:00:00;212;Genügend
